"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0487261503653107,1,6,635.583333333333,"GO:0035748 myelin sheath abaxonal region "," http://amigo.geneontology.org/amigo/term/GO:0035748"," SCRIB"
0.0487261503653107,1,8,476.6875,"GO:0098890 extrinsic component of postsynaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0098890"," SCRIB"
0.0487261503653107,1,5,762.7,"GO:0098892 extrinsic component of postsynaptic specialization membrane "," http://amigo.geneontology.org/amigo/term/GO:0098892"," SCRIB"
0.0487261503653107,1,4,953.375,"GO:0099147 extrinsic component of postsynaptic density membrane "," http://amigo.geneontology.org/amigo/term/GO:0099147"," SCRIB"
0.0487261503653107,1,10,381.35,"GO:0099243 extrinsic component of synaptic membrane "," http://amigo.geneontology.org/amigo/term/GO:0099243"," SCRIB"
0.059122232259628,1,17,224.323529411765,"GO:0016581 NuRD complex "," http://amigo.geneontology.org/amigo/term/GO:0016581"," GATAD2B"
0.059122232259628,1,17,224.323529411765,"GO:0090545 CHD-type complex "," http://amigo.geneontology.org/amigo/term/GO:0090545"," GATAD2B"
0.112302466851192,1,52,73.3365384615385,"GO:0001772 immunological synapse "," http://amigo.geneontology.org/amigo/term/GO:0001772"," SCRIB"
0.112302466851192,4,4466,3.41558441558442,"GO:0031982 vesicle "," http://amigo.geneontology.org/amigo/term/GO:0031982"," PTPRF  SCRIB  BGN  TBC1D17"
0.112302466851192,1,48,79.4479166666667,"GO:0043209 myelin sheath "," http://amigo.geneontology.org/amigo/term/GO:0043209"," SCRIB"
0.112302466851192,3,2343,4.88284250960307,"GO:0043230 extracellular organelle "," http://amigo.geneontology.org/amigo/term/GO:0043230"," PTPRF  SCRIB  BGN"
0.112302466851192,3,2343,4.88284250960307,"GO:0065010 extracellular membrane-bounded organelle "," http://amigo.geneontology.org/amigo/term/GO:0065010"," PTPRF  SCRIB  BGN"
0.112302466851192,3,2316,4.93976683937824,"GO:0070062 extracellular exosome "," http://amigo.geneontology.org/amigo/term/GO:0070062"," PTPRF  SCRIB  BGN"
0.112302466851192,3,2342,4.88492741246798,"GO:1903561 extracellular vesicle "," http://amigo.geneontology.org/amigo/term/GO:1903561"," PTPRF  SCRIB  BGN"
0.113337896491007,4,4673,3.26428418574791,"GO:0005576 extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0005576"," PTPRF  SCRIB  BGN  NOTCH3"
0.115668202720877,1,84,45.3988095238095,"GO:0000118 histone deacetylase complex "," http://amigo.geneontology.org/amigo/term/GO:0000118"," GATAD2B"
0.115668202720877,2,1008,7.56646825396825,"GO:0005773 vacuole "," http://amigo.geneontology.org/amigo/term/GO:0005773"," TBC1D17  BGN"
0.115668202720877,1,125,30.508,"GO:0005776 autophagosome "," http://amigo.geneontology.org/amigo/term/GO:0005776"," TBC1D17"
0.115668202720877,1,124,30.7540322580645,"GO:0005796 Golgi lumen "," http://amigo.geneontology.org/amigo/term/GO:0005796"," BGN"
0.115668202720877,2,1050,7.26380952380952,"GO:0009986 cell surface "," http://amigo.geneontology.org/amigo/term/GO:0009986"," NOTCH3  BGN"
0.115668202720877,1,115,33.1608695652174,"GO:0043202 lysosomal lumen "," http://amigo.geneontology.org/amigo/term/GO:0043202"," BGN"
0.115668202720877,1,78,48.8910256410256,"GO:0044291 cell-cell contact zone "," http://amigo.geneontology.org/amigo/term/GO:0044291"," SCRIB"
